10053;600;478;1
100542;640;412;0
10084;640;474;0
101021;640;640;0
101043;482;640;0
101347;600;400;1
101348;640;287;0
101349;640;469;0
101775;640;427;1
102546;640;443;0
10258;543;640;0
10259;640;619;0
102677;427;640;1
103084;640;533;1
103215;640;479;0
103382;634;514;1
10362;480;640;0
103904;640;434;0
104855;587;640;1
10486;640;528;1
104975;485;640;1
105929;640;479;0
10632;640;548;0
106656;480;320;0
106707;640;485;1
106728;640;480;0
106823;480;640;0
106941;535;480;0
107104;600;410;0
107383;640;480;1
107651;640;419;1
108171;640;455;0
108360;640;557;1
108571;527;640;0
108581;640;460;0
108832;640;423;1
108992;640;488;1
109043;640;427;0
109294;533;640;1
109369;640;452;0
109386;640;539;0
109469;442;640;1
109815;481;640;1
11073;477;640;0
111078;400;600;0
111726;640;640;0
112648;550;367;1
112652;479;640;0
112979;561;640;0
113200;640;462;0
113494;640;423;1
113518;470;640;0
113647;640;477;1
11387;427;640;1
114048;640;427;0
114795;640;295;0
114806;640;427;1
11512;622;470;0
115495;640;442;0
11624;480;640;1
116289;640;464;0
117073;640;427;0
117097;463;640;1
118036;640;321;0
119304;567;640;1
119724;338;265;0
119977;640;480;0
120208;427;640;1
120212;480;600;0
120474;640;389;0
120614;639;487;0
120697;564;640;0
121216;504;640;1
121280;640;451;1
12143;569;431;0
121460;400;594;1
121963;640;480;0
12207;635;423;1
12220;640;480;1
122267;389;500;0
122532;613;429;1
123756;400;550;0
124235;476;640;0
124302;640;571;1
124894;427;640;0
125119;630;420;0
125161;640;589;1
125193;452;638;0
125798;524;616;0
125903;640;427;0
126018;364;640;1
126143;640;427;1
126343;640;481;0
126387;631;417;1
126749;614;410;0
127625;487;634;0
127662;579;640;0
128451;622;415;1
128484;614;390;0
128573;480;640;1
129009;398;640;0
129352;427;640;0
12995;240;640;0
13012;640;480;0
130816;640;310;0
131658;640;427;0
132137;640;480;0
132349;640;427;1
1327;640;480;1
134216;640;640;0
13434;640;191;0
134512;640;472;1
134559;600;600;0
134823;640;427;0
134986;640;615;0
135145;640;480;1
135850;640;480;0
136316;599;470;1
13636;600;582;1
136917;469;640;1
13707;633;480;0
137207;640;427;1
137597;640;464;0
137691;640;503;1
13824;480;640;1
139220;640;427;1
139768;426;640;0
140234;631;485;0
140753;640;351;0
140790;640;512;1
140911;640;410;0
141188;427;640;1
141305;408;640;0
141384;640;480;0
141564;640;427;1
141818;640;480;1
141857;427;639;0
142507;366;512;0
144140;440;550;0
14421;640;427;0
144369;640;426;0
144423;624;584;1
144425;635;435;0
144800;640;438;0
145749;640;484;1
146258;591;640;1
146349;640;512;1
146396;640;431;1
146585;640;512;1
146762;479;640;1
14678;640;464;1
146879;640;213;0
14721;640;480;1
147298;640;480;0
147463;640;476;0
147517;400;259;0
147577;640;413;1
147582;640;426;1
14838;640;442;1
148425;640;409;1
148631;420;610;0
148704;640;480;1
149507;581;550;0
150522;640;320;0
150733;427;640;0
150887;640;351;1
151034;640;320;0
151372;501;600;1
151463;283;471;1
152089;640;342;1
152292;640;480;0
152325;630;420;0
152421;640;328;0
152783;640;480;0
15359;640;480;0
154105;640;480;0
154897;640;533;1
155377;635;427;0
156271;640;491;0
156471;282;423;0
157877;640;478;1
158465;640;345;0
15959;506;640;1
160970;640;417;0
161125;640;328;0
161273;640;480;0
161361;640;478;0
161773;400;300;0
161953;456;640;0
161968;480;640;0
162111;374;633;0
162428;640;335;0
162788;484;640;1
162808;551;640;0
162952;622;467;1
163935;640;605;1
16403;640;457;0
164340;640;446;0
164700;640;480;0
16498;640;409;1
165033;640;496;1
165173;427;640;0
165587;635;478;1
165781;400;320;0
165933;640;467;0
165946;640;480;0
165951;640;236;0
166102;640;480;1
166174;420;630;0
166452;640;457;1
166902;426;640;1
166929;640;427;1
16723;640;506;0
167397;508;640;1
167413;512;640;0
167746;400;600;1
168889;360;480;0
170419;620;413;1
170466;630;386;0
170712;480;640;1
171156;512;640;0
171662;443;640;1
172584;640;427;0
172695;631;421;0
17294;640;373;1
173175;640;499;0
173471;640;496;1
173510;640;426;0
173738;480;640;0
174224;640;450;0
17462;640;450;1
174742;427;640;0
17502;640;491;0
175074;640;453;0
175696;640;425;0
176296;640;512;1
17650;639;480;1
179290;533;640;0
180194;640;466;1
180281;444;330;1
180542;620;441;1
180759;640;427;0
180971;560;640;0
181001;301;640;0
181431;436;600;0
181683;513;637;0
181701;640;306;0
181772;640;487;1
181779;640;611;1
18199;640;480;0
18206;640;485;0
183207;640;568;0
183559;610;425;0
183798;640;451;0
18442;598;352;0
185120;480;640;0
185556;527;640;1
185583;640;622;0
185735;640;480;0
185969;640;427;0
186015;640;528;0
186601;480;640;0
186608;640;440;0
186935;426;640;0
187039;640;512;1
187889;425;640;0
188101;399;640;0
188116;504;367;0
188371;427;640;1
188659;640;640;1
189007;640;640;1
189232;426;640;0
189539;640;480;0
18959;512;640;0
190278;610;458;0
190970;426;640;0
191414;632;429;1
192348;640;426;1
192392;640;486;0
192955;615;634;0
193887;491;640;0
193947;640;614;1
194059;240;180;0
19428;640;480;0
19460;600;345;1
195269;436;640;1
195436;480;640;0
195590;640;525;1
196151;640;426;0
196366;640;491;0
196438;640;480;0
196781;640;443;0
197270;640;393;0
197495;640;481;0
198429;640;476;0
198620;462;640;0
19866;640;480;0
199408;512;640;0
19991;640;433;1
200314;640;512;0
200556;640;439;0
200698;640;543;0
201754;640;425;0
202489;640;408;0
202536;450;309;0
203;640;480;0
203627;640;480;0
204084;640;502;1
204143;399;598;1
204551;640;480;0
204608;345;610;1
204706;640;512;0
205085;640;537;0
205170;640;461;0
205352;448;600;1
205456;457;640;0
206073;640;489;1
206227;640;444;0
206266;640;451;1
206523;640;466;0
20695;640;487;0
207364;459;523;0
207585;640;482;0
207817;460;640;0
208497;640;482;0
208530;640;640;0
210136;640;501;1
210513;633;480;0
210804;640;441;1
210864;640;450;1
210979;640;427;1
212056;457;640;0
21440;480;640;0
215127;512;640;0
215244;640;387;0
215709;640;437;0
215903;640;427;1
218055;537;640;0
218800;640;427;0
219207;640;480;0
219962;480;640;0
220414;640;521;1
220875;640;427;0
221183;639;482;0
221340;600;440;0
221647;640;421;0
222055;480;640;0
222108;550;429;0
222966;636;365;1
223161;640;428;1
223276;431;630;1
223655;640;427;0
223709;640;426;0
224516;640;480;0
224583;640;427;1
226178;454;640;0
226783;513;640;1
226817;640;464;0
226904;640;416;1
22789;549;480;1
228155;508;640;0
228206;521;640;1
228261;640;542;0
22868;640;480;0
229564;640;500;0
229751;568;640;1
229811;640;509;0
229867;396;640;1
230138;481;640;0
230546;640;480;1
230571;640;480;1
230627;512;640;1
230701;567;406;0
23073;640;488;0
230914;400;500;0
231149;339;499;0
231352;640;468;1
231375;427;640;0
231848;549;640;0
232915;550;573;1
233775;640;427;1
233926;480;600;0
235280;503;640;1
235517;640;639;0
235869;427;640;0
235895;477;640;0
236166;640;480;0
236465;600;439;0
236562;479;640;0
236887;640;501;1
236901;640;487;0
236981;426;640;0
236993;640;632;0
237323;415;640;0
237331;640;455;0
237389;417;630;1
237672;638;423;0
237893;498;374;0
237991;640;601;0
238783;460;640;1
239214;640;478;0
239335;640;351;0
239510;640;480;0
239518;640;480;0
239533;640;480;1
239545;480;640;0
239606;640;640;0
23988;640;480;0
240270;640;640;0
240363;640;512;0
240464;640;471;0
240586;640;561;0
241651;512;640;0
242364;489;640;0
242602;640;480;0
24274;628;480;0
24325;538;428;0
243557;640;360;0
243705;640;427;0
244228;640;418;1
244283;640;468;0
244352;640;426;0
244560;458;640;0
244682;640;439;0
244786;640;427;0
244867;640;426;0
244963;640;439;1
245130;640;412;1
245858;640;573;1
245941;640;427;0
246052;610;345;0
246283;427;640;0
24686;483;640;1
247696;640;398;1
248411;433;640;1
24882;405;640;1
249180;640;479;1
249314;631;640;0
249440;640;426;0
249467;640;430;1
250396;427;640;0
251565;640;460;0
25218;640;480;0
252278;640;447;1
25250;480;640;0
252643;576;432;1
253040;640;426;0
253498;640;524;0
25428;640;514;0
25520;638;469;1
255228;371;324;0
255469;600;453;0
255614;482;636;0
256434;640;167;0
256783;427;640;0
257280;617;552;0
257690;640;480;0
258092;502;640;1
258195;639;593;0
258623;506;480;1
25936;640;494;1
259612;640;480;0
25973;640;383;1
259851;480;640;0
25995;640;480;0
260270;640;454;1
260346;460;640;1
261079;640;427;1
261274;500;500;0
261699;572;640;0
261731;640;480;0
261923;640;477;0
262396;640;480;0
262582;640;426;0
262611;640;389;0
262770;640;328;1
263056;640;481;0
263459;640;439;0
263525;584;640;1
263529;640;390;0
263626;426;640;1
263751;600;462;1
264198;640;586;1
265251;640;473;1
265264;640;480;0
265386;640;426;0
265622;640;448;1
26635;632;418;1
266717;640;457;0
268208;640;479;1
268428;583;640;0
268854;488;366;0
268878;640;498;0
268883;640;401;1
269538;480;640;1
270191;640;506;0
27059;640;427;0
270719;479;640;0
271369;640;426;0
271660;640;640;1
272629;640;480;1
273696;640;640;0
273957;590;465;0
274116;640;476;1
274565;640;513;1
274614;640;455;1
274921;500;640;0
275261;640;449;0
275459;640;349;0
275745;393;633;0
275955;640;480;0
275972;452;384;0
276287;640;342;0
276400;436;640;0
276404;640;439;0
276533;640;433;0
27750;640;480;1
277630;640;426;1
278254;640;399;1
278330;509;640;0
278373;640;427;1
278680;600;404;1
278980;640;443;1
279357;640;534;0
279454;640;427;1
279498;640;467;1
279524;640;426;0
279809;640;480;1
27982;630;465;0
280291;640;480;0
280544;640;379;1
280577;427;640;0
281044;423;640;0
281053;511;640;1
281130;640;351;0
281211;400;600;0
281238;640;511;1
281736;640;427;0
281808;640;455;1
281904;427;640;1
28202;640;480;0
282562;480;480;0
282761;640;330;0
282937;640;480;0
282940;640;480;0
282998;585;640;0
283013;640;427;0
283279;374;640;0
284362;640;471;1
284663;640;487;1
284703;640;640;1
284859;411;639;0
284945;640;480;0
285442;640;480;1
285449;600;400;0
285698;512;640;0
28580;640;562;0
285901;603;465;1
286038;427;640;1
286195;426;640;1
286481;428;640;1
287004;553;640;0
287027;640;408;1
287559;640;373;0
287564;640;457;1
287667;466;640;1
287740;427;640;0
287948;426;640;1
288101;639;640;0
288198;640;447;0
288199;490;640;1
288611;640;349;0
289109;640;427;0
289114;640;438;1
289292;640;480;0
289359;512;640;0
290555;636;376;0
291370;640;421;1
291899;640;480;1
292507;640;505;0
292647;640;427;0
292768;640;340;1
292850;640;427;0
293153;640;432;1
293334;419;640;0
293431;640;427;0
293920;640;397;0
294834;640;513;1
294995;400;580;0
295538;640;427;0
295769;445;640;0
295772;640;512;1
295882;640;286;0
296324;427;640;0
296613;358;640;0
296620;425;640;0
29675;480;640;1
296993;450;600;0
297551;640;442;1
29764;640;480;0
297790;640;327;1
297882;400;640;1
298089;640;480;0
298131;500;375;0
298445;459;640;1
298535;427;640;1
298715;393;640;1
298723;640;640;0
298771;616;492;0
298952;640;439;1
299371;640;529;0
300877;574;423;0
30106;640;440;0
301316;433;640;0
301659;526;555;0
301673;630;473;0
301696;262;366;0
301723;640;427;1
303007;600;600;0
303073;640;640;1
303559;640;640;0
305967;512;640;0
30710;640;494;1
30731;480;640;1
30741;640;472;0
307424;432;640;1
308508;640;481;0
308808;506;535;0
308931;640;427;0
309455;427;640;0
309543;640;427;1
310347;640;429;1
311192;439;500;0
31120;640;493;1
311978;640;450;0
312258;294;600;0
312762;222;229;0
312768;319;480;0
313068;640;452;0
313303;448;307;0
314507;640;480;0
314808;640;480;1
314927;640;512;1
314968;512;640;0
315066;543;640;0
315307;640;430;1
315390;604;604;0
315771;640;604;0
315827;640;516;1
316193;476;640;0
316738;640;427;1
317662;720;540;1
319683;640;475;1
319934;640;528;1
31995;640;580;1
32055;319;480;0
321864;640;547;1
321950;640;640;1
32245;640;467;1
322455;640;287;0
323546;640;640;0
324110;640;427;1
324528;640;417;1
324748;640;576;1
325076;426;640;1
325124;640;480;0
325432;448;299;0
325511;426;640;0
326078;426;640;0
326413;640;480;0
326588;640;495;0
327657;639;607;1
32775;480;640;0
327788;640;480;1
327853;517;640;0
327889;600;404;1
328224;428;640;1
328286;480;640;1
328447;640;517;1
328549;333;500;0
328644;640;431;1
329685;426;640;1
330435;640;451;1
330613;640;481;0
331092;640;480;0
331143;640;490;1
331233;640;493;0
331711;427;640;1
331899;640;640;1
332185;640;582;0
332209;640;377;1
333485;261;190;0
333573;640;427;0
33427;640;480;0
334277;640;465;0
334304;480;640;0
334340;640;433;1
334424;492;600;0
33453;578;640;0
33457;480;640;0
334745;640;428;0
335104;640;427;0
335263;640;320;0
335400;720;705;0
335914;638;482;0
336907;480;640;1
337932;468;640;0
338126;620;620;1
338141;640;541;0
338146;615;615;1
338282;640;478;0
338491;462;639;0
338904;427;640;0
339369;431;640;1
339542;640;480;1
339653;368;640;1
339678;459;640;1
339693;460;639;0
339792;446;640;0
340071;429;630;0
340284;425;640;1
34042;640;341;1
340631;458;640;1
3413;480;640;1
341669;640;444;1
342246;640;493;1
342867;576;432;0
342941;640;461;0
342942;640;427;1
343034;526;640;1
343324;640;470;1
343538;471;640;1
343696;640;640;1
343822;595;640;0
344188;640;413;1
344253;427;640;0
344314;640;505;1
344333;640;536;1
346076;525;367;0
346519;426;640;1
347106;433;640;0
347812;640;443;0
349279;424;640;0
349735;640;433;1
350187;424;640;1
350284;480;640;0
350294;555;640;0
350614;427;640;0
350676;640;427;0
350928;640;480;1
350972;640;410;0
351020;640;427;0
35169;597;640;0
354339;640;480;1
354719;640;483;0
35536;640;480;1
355748;640;427;0
356126;640;480;0
356216;591;640;0
356280;640;427;0
356749;640;427;0
356811;575;431;0
356887;640;453;1
357032;640;405;0
357169;480;640;0
357210;640;427;0
357340;636;636;0
358285;358;640;0
358407;640;512;0
35858;609;538;0
359091;640;499;0
359811;640;427;1
360802;640;442;1
361607;444;640;0
362131;639;455;0
362168;474;480;0
362208;640;640;1
362235;640;426;0
362365;427;640;0
364246;640;438;1
364554;550;374;0
364681;640;533;0
364723;640;425;1
364924;640;534;0
364937;640;426;0
36536;485;640;1
365706;487;640;1
365787;570;418;0
366025;640;426;1
366372;640;464;0
367509;640;521;0
368161;640;480;0
368426;640;427;1
368977;600;406;0
369275;640;427;0
369675;562;640;1
369738;639;406;0
369767;520;499;1
369808;640;620;0
369867;640;406;1
371991;640;474;1
37221;640;480;0
372393;640;487;0
372517;427;640;1
372551;640;480;0
373709;640;512;1
37401;640;466;0
374011;640;421;0
374019;640;430;0
375269;456;640;0
375837;718;537;1
376480;536;640;0
376610;640;561;1
37714;459;504;0
377482;640;452;1
37798;640;476;0
378175;640;592;0
378950;640;512;0
379484;640;590;1
379535;364;640;1
37988;640;480;0
380287;640;500;1
380714;600;400;0
380927;640;427;0
38167;626;482;0
382143;640;508;0
382815;720;455;0
382874;640;422;0
382970;640;453;0
384252;720;627;1
384260;620;630;0
385663;640;300;0
38640;600;453;0
386643;720;480;1
38690;600;401;0
387126;480;640;1
387729;426;640;1
388114;720;542;1
388578;720;480;1
388623;640;439;0
388625;640;427;0
388684;437;640;0
389022;720;492;1
389713;640;508;0
390387;640;426;0
390394;640;640;1
390548;639;442;1
390552;640;428;0
391363;598;399;0
391380;640;598;1
391381;500;332;0
391666;640;415;1
392805;720;527;1
393860;640;493;1
394632;640;427;0
395247;617;640;1
395264;640;390;0
395330;511;640;1
395375;483;640;0
395557;640;427;0
395833;700;525;1
396009;640;427;0
396405;364;500;0
396521;560;716;1
396631;640;382;1
396871;640;480;0
397345;616;414;0
397940;640;362;1
398376;640;435;1
398545;640;503;1
398674;640;426;1
399450;720;540;1
39959;640;480;1
400349;640;426;0
400673;400;600;0
400751;640;378;0
401022;600;400;0
401417;378;580;0
401927;640;480;0
401981;640;625;0
402043;720;576;1
402436;720;488;1
402535;640;427;0
402617;350;302;0
403124;720;480;0
403169;608;720;1
403409;640;480;0
403759;484;640;1
403787;720;480;0
403865;447;641;1
404644;640;411;1
404792;640;427;1
404954;427;426;0
404993;640;432;1
405096;426;640;0
405203;540;588;0
405457;494;288;1
405703;640;640;0
405724;640;480;0
405953;640;489;0
405959;588;640;1
407203;640;503;1
40736;473;618;0
408713;536;640;1
409729;640;511;1
409899;378;503;0
410430;462;630;1
41065;640;424;1
41102;588;456;1
411137;640;512;1
411266;575;432;0
411858;640;426;0
412676;480;640;1
412875;640;457;0
412877;287;600;0
412910;580;435;1
41309;640;480;0
415270;427;640;1
416220;635;428;1
416441;640;427;0
416847;640;408;1
416901;640;425;1
417058;431;609;0
417259;601;640;1
417865;336;640;0
418554;427;640;1
418778;408;640;1
418785;640;426;1
418964;515;640;1
419792;640;360;0
41981;640;517;1
420494;514;638;0
420743;640;427;1
420993;640;427;0
421099;640;480;0
421127;640;452;0
422092;368;640;1
422360;512;640;1
422556;600;600;0
422694;640;443;0
422877;640;401;0
422935;373;640;0
422965;640;470;1
423300;640;426;1
423428;550;413;0
424408;427;640;1
424450;640;629;1
424457;406;640;1
425609;640;503;0
425946;640;495;1
426295;426;640;1
426595;410;630;1
426650;640;480;0
42696;622;640;1
427024;640;426;0
427596;640;458;1
428183;640;449;1
428565;640;388;1
428780;543;640;0
428836;426;640;1
428857;537;640;1
428861;640;428;1
42903;501;640;0
429806;538;640;1
43005;439;640;0
43078;499;624;0
43119;514;600;1
431366;640;480;0
431768;496;640;1
431809;482;640;0
432112;640;454;0
432356;638;638;0
432590;461;640;1
433309;640;426;0
433405;640;427;0
433551;640;611;0
43419;480;640;0
434206;640;440;1
434366;640;443;0
434455;489;640;0
434524;640;427;1
435236;640;441;1
435652;640;437;1
435878;640;483;1
436035;640;512;1
436869;630;464;1
436938;640;412;1
437570;336;412;0
437848;426;640;1
438021;640;510;0
438455;720;479;0
438524;640;427;0
438569;640;640;1
438606;700;469;1
438868;576;720;1
43926;600;345;0
439292;484;640;0
439320;640;498;1
439548;640;451;1
439715;640;426;1
439768;480;640;1
440115;640;511;0
440173;640;415;1
440400;426;640;0
440595;448;336;0
441321;480;578;1
441658;447;596;1
441810;585;600;1
442102;640;427;1
442481;640;402;1
442518;600;433;0
442521;654;632;1
44280;640;419;1
44294;427;569;0
442999;640;375;0
443238;640;427;0
443647;257;640;0
443762;640;427;1
44388;640;412;0
443935;720;576;1
444623;720;503;0
445139;585;480;1
445335;720;487;1
446011;720;574;1
446241;640;561;1
446352;630;625;1
446356;640;480;1
446726;640;559;0
44701;500;231;0
44713;640;480;1
44724;401;640;0
44831;640;380;0
448671;633;424;1
449049;640;462;1
449638;640;434;1
450247;476;640;0
450564;427;640;1
450608;640;508;0
450610;561;720;1
45112;629;640;1
451190;600;473;1
451609;700;465;1
45162;640;452;1
451856;720;540;1
452525;493;640;0
45354;580;388;1
45388;640;485;0
454026;490;640;1
454561;640;578;1
454930;640;438;1
455371;533;640;1
45539;270;640;1
455658;640;581;1
455747;720;480;1
456313;720;480;0
456499;640;431;0
457703;540;720;1
458101;720;482;0
458102;508;720;0
458187;639;705;0
459414;437;640;1
459504;640;426;0
460063;160;241;0
460381;640;420;1
46050;429;640;1
460809;640;426;0
46087;484;594;0
461013;600;476;1
46153;470;638;1
461690;640;472;1
462721;640;581;0
46291;640;421;1
463170;640;617;1
463633;422;570;0
463701;640;640;0
464080;640;425;1
46449;640;482;1
465319;399;640;0
465676;640;480;0
46576;640;427;0
466352;640;524;0
46651;456;636;0
466510;640;420;0
466537;640;428;0
46666;314;480;1
466829;481;640;1
467115;640;466;1
467228;640;465;0
467366;640;555;1
468345;640;640;0
468629;640;482;0
470363;473;640;0
470914;640;427;1
471103;468;640;1
471129;640;427;0
471218;480;640;1
472074;640;483;0
472463;640;426;0
472549;640;545;1
472812;640;388;1
47296;391;640;0
474176;500;332;0
474197;640;480;0
474316;640;500;0
474431;499;640;1
474543;507;640;1
474786;384;575;0
474914;640;480;0
475617;430;640;1
476416;640;427;1
476554;640;427;0
476672;640;427;0
476685;640;640;0
476790;511;640;0
476839;427;640;0
477001;426;640;1
477130;481;600;1
477223;640;453;1
479902;432;640;0
480278;640;640;1
480356;640;452;1
480403;640;436;0
48177;640;605;1
481883;640;367;0
482408;640;427;0
482472;640;451;0
482487;497;640;0
482723;640;459;1
482781;640;480;0
483412;640;429;1
483662;426;640;1
483677;640;640;1
483785;427;640;1
483902;640;480;1
485108;640;421;1
485157;433;443;0
485329;455;640;1
485584;427;640;0
485695;548;640;1
48649;640;471;0
486804;640;489;1
486906;640;373;0
487059;640;481;1
487117;350;479;0
487260;640;520;0
487291;640;433;0
488131;459;632;1
48830;639;444;1
491068;390;640;1
491101;425;640;0
491191;640;427;0
491483;640;432;0
491494;428;640;0
491590;480;640;0
491911;640;478;0
49210;422;614;0
493256;640;587;1
49356;640;528;0
49422;640;480;0
494937;602;480;1
495687;640;430;0
495708;421;640;1
498124;640;480;0
498879;720;475;1
499106;640;611;1
49926;524;600;0
499323;480;720;0
500280;428;640;1
501055;634;503;1
501192;426;640;0
501314;640;427;0
501381;409;640;1
501434;640;618;1
501435;640;432;0
501842;458;640;1
501895;640;480;0
502608;640;439;1
502640;427;640;0
502994;440;640;0
503624;720;540;1
503982;650;477;1
504300;720;720;1
504587;720;540;0
504685;720;540;0
504970;720;480;1
505034;720;515;1
505240;720;352;1
505564;720;482;0
506071;640;547;0
506140;640;599;0
510882;640;403;1
510996;640;426;1
511018;640;640;1
511055;640;640;1
51143;446;640;0
51183;640;640;0
511983;640;640;1
512016;640;495;0
512636;480;640;1
512675;640;490;1
512771;429;640;0
512933;640;353;1
513634;640;427;0
513810;640;531;1
514725;640;512;1
514959;515;640;0
515364;640;485;0
515957;640;615;0
516260;427;640;1
516302;640;427;0
516358;640;427;0
516506;640;427;1
51656;600;388;0
516578;422;640;1
516735;640;480;0
516756;640;513;0
51699;640;480;0
517028;640;480;0
518289;640;422;1
518603;640;542;1
518649;620;496;1
518675;639;480;0
52040;400;300;0
520579;640;428;1
520630;640;597;1
520909;476;640;1
52105;400;600;0
521486;558;572;0
5217;480;640;0
521829;449;640;1
52215;550;400;0
522182;455;600;1
522233;427;640;0
522872;468;640;1
522884;606;640;1
523086;491;620;1
523436;640;508;1
52398;640;480;1
524088;428;640;0
524464;640;416;0
524520;640;491;1
524649;640;412;1
524759;340;640;0
525035;633;430;1
525626;425;640;0
52567;640;480;0
526115;426;640;1
52623;400;338;0
52625;462;617;1
527154;640;487;0
527333;640;449;1
527458;638;640;0
527641;640;447;1
527777;608;290;1
528292;640;427;0
529278;640;427;1
53013;640;480;0
530723;459;640;1
53101;580;435;1
532271;640;468;0
534130;640;558;0
534227;640;640;1
534936;437;640;1
536641;640;573;1
537074;640;309;1
537727;640;427;0
537803;640;418;0
537804;640;407;1
537975;640;467;0
538251;480;640;0
540265;640;480;0
540785;640;640;1
541455;427;640;1
541722;640;428;1
541772;400;615;0
542608;480;640;1
542818;636;372;1
542870;640;445;1
54378;400;300;0
544172;640;415;1
545017;640;439;0
545062;720;556;0
545215;640;435;1
54532;439;599;1
545440;373;640;1
546638;480;640;1
546719;640;483;1
546919;640;427;0
547405;640;427;1
54747;384;512;0
54860;640;630;0
548969;720;518;1
550470;640;490;0
55058;640;457;1
550700;640;427;1
550873;640;432;1
552925;520;520;1
553541;640;428;1
553891;420;640;1
554885;527;640;0
555167;477;640;0
55536;640;579;1
556339;640;480;0
556399;575;640;0
556563;640;489;0
556622;582;635;1
556840;640;445;0
557483;435;640;1
55861;463;640;1
55914;640;480;0
559234;427;640;0
560073;480;640;0
560372;720;581;1
560488;466;640;1
560571;447;640;0
561221;640;490;1
562295;720;470;1
563879;720;410;1
564409;572;640;0
564469;640;428;0
564573;518;720;0
56462;640;427;0
565236;640;450;0
566123;640;407;0
566312;631;524;1
56654;640;480;1
566817;444;640;1
56722;385;610;1
567802;640;455;1
568728;720;496;1
568911;640;428;0
569798;640;431;1
569945;640;435;1
57018;422;499;0
570318;640;434;1
570335;600;402;1
570348;427;640;1
570357;457;640;0
570427;640;464;1
570509;640;467;1
570666;640;589;1
571030;420;584;1
571318;640;492;1
571647;640;531;0
571670;640;440;1
571722;640;426;0
571777;640;456;0
571839;640;427;0
571990;640;428;1
572979;410;640;1
573205;449;640;1
573318;628;481;0
573813;640;427;0
574759;588;640;0
575336;640;480;0
575451;640;427;1
577086;640;431;1
577623;640;464;0
577830;423;635;1
578630;512;640;1
578762;481;720;1
579056;640;512;0
579207;640;434;0
579432;640;433;1
579887;640;523;1
580246;480;640;0
58035;640;512;0
580488;630;551;1
582325;640;469;1
584342;640;429;1
585580;418;555;0
585792;500;469;0
587294;640;427;1
588601;408;608;1
588677;640;466;1
589354;640;543;1
58953;640;480;0
589886;452;640;0
590743;426;640;1
590936;427;640;1
591602;576;640;1
591692;639;380;0
591730;640;427;0
59200;640;440;0
592023;640;480;0
592299;640;509;1
592536;640;407;1
592680;640;478;0
593135;453;640;1
594024;640;451;1
594085;640;480;1
594516;640;460;1
594751;640;480;0
595560;640;427;0
596084;640;432;1
596194;393;550;0
596506;640;444;1
596735;640;482;1
597257;640;432;1
597429;640;427;0
597502;543;640;1
597671;640;511;0
598060;449;640;0
598202;450;640;1
598869;640;582;1
599326;482;344;0
599356;640;427;1
599891;426;640;0
599966;640;440;0
60010;486;640;0
600113;640;415;0
600188;640;510;0
600557;640;421;0
601227;640;433;1
602267;486;640;1
60242;620;519;0
604067;430;640;1
604119;640;480;1
604173;640;427;1
60418;478;600;0
605869;640;480;0
606192;424;640;0
606578;640;365;1
606620;639;426;1
606762;499;640;0
607251;640;379;1
60792;640;476;0
608656;640;436;0
610523;640;427;1
610781;640;373;1
610948;432;640;0
612925;399;640;0
613064;640;427;0
615150;640;480;1
615286;480;640;1
61537;640;439;1
61560;618;436;1
615744;640;256;0
616544;640;408;0
617257;640;640;1
61730;640;479;0
617316;427;640;0
617409;640;477;0
617779;640;427;0
618454;426;640;1
619354;512;640;0
619431;462;640;1
622228;640;552;0
622380;640;427;1
622638;462;640;0
622745;640;427;1
622788;457;640;1
623032;640;424;0
623233;640;427;1
623330;640;354;0
623552;412;634;1
623616;640;488;0
623697;632;371;0
624410;640;456;1
624506;640;427;0
624946;640;436;1
625510;429;640;0
625711;640;448;1
626091;640;427;0
626370;640;426;0
626704;640;468;1
626904;640;482;1
626991;620;415;0
627036;354;640;0
627193;605;640;0
628292;529;640;1
628727;720;471;0
629236;640;427;0
629425;684;720;1
629494;589;680;1
630382;640;426;0
630432;582;640;1
633260;506;720;1
633316;640;427;1
633587;640;335;0
633638;640;427;0
633942;640;456;0
633949;640;401;0
634561;720;480;1
634679;566;720;1
635340;620;720;1
635525;480;720;0
635560;615;461;0
635784;720;479;0
635976;720;480;1
636181;720;479;1
636743;640;561;0
636760;541;509;0
636890;640;443;1
636995;461;640;0
637042;551;640;1
637114;540;341;0
637385;640;492;1
637538;720;482;0
638080;504;640;0
638673;720;668;1
639342;353;640;0
639603;640;441;0
639814;720;602;0
639914;640;464;1
640039;640;425;1
640327;567;388;0
640331;640;426;1
640857;720;556;1
640974;720;696;0
64228;398;600;0
642471;640;390;0
642779;640;429;0
642835;640;457;1
642916;533;636;0
643048;640;501;1
643624;720;485;0
643755;640;426;0
643772;638;437;0
64409;626;399;0
64436;604;633;0
644380;720;640;1
644439;720;480;0
64525;480;640;0
645536;720;505;1
645770;428;640;1
64593;433;640;1
645992;500;328;0
64609;640;480;0
64671;480;640;1
64682;500;281;0
